Frequency, Intensity
-6.255511022044087710e+00,6.344570525391941829e-02
-6.215430861723446831e+00,6.668807547708482941e-02
-6.175350701402805953e+00,1.709834773680869030e-02
-6.135270541082164186e+00,1.972889067514433173e-02
-6.095190380761523308e+00,4.896299957424947447e-02
-6.055110220440882429e+00,1.796544974658411536e-02
-6.015030060120240663e+00,-4.666049139129558460e-02
-5.974949899799598896e+00,3.094005231509550091e-02
-5.934869739478958017e+00,-4.845253427002467472e-02
-5.894789579158317139e+00,-2.588388103939071039e-02
-5.854709418837675372e+00,1.037144920100267348e-01
-5.814629258517033605e+00,-6.678422001114484030e-02
-5.774549098196392727e+00,-2.813227551865370851e-03
-5.734468937875751848e+00,1.149419101446030600e-01
-5.694388777555110082e+00,-2.741029511750642939e-02
-5.654308617234469203e+00,9.689160089193105119e-02
-5.614228456913828325e+00,8.316556903049597549e-02
-5.574148296593186558e+00,9.980985026868108290e-02
-5.534068136272544791e+00,-3.923530726288128323e-03
-5.493987975951903913e+00,4.679798715414805466e-02
-5.453907815631263034e+00,3.807637425138107878e-02
-5.413827655310621267e+00,-1.705145188606081719e-02
-5.373747494989979501e+00,4.147455299197885803e-02
-5.333667334669338622e+00,8.418049461203558348e-03
-5.293587174348697744e+00,-8.274663693573880430e-03
-5.253507014028055977e+00,7.159783417955986606e-02
-5.213426853707415098e+00,6.833220865391181897e-02
-5.173346693386774220e+00,6.179983262145627432e-02
-5.133266533066132453e+00,-1.756189382472411048e-02
-5.093186372745490686e+00,-2.054666403611560277e-02
-5.053106212424849808e+00,1.146586464231939273e-01
-5.013026052104208929e+00,1.489453905089854410e-02
-4.972945891783567163e+00,-9.777383582539975193e-03
-4.932865731462925396e+00,1.056166956075223762e-01
-4.892785571142284518e+00,4.377344483967858524e-02
-4.852705410821643639e+00,1.196175051203894057e-01
-4.812625250501001872e+00,1.636663254422988933e-02
-4.772545090180360994e+00,-9.299872146006679663e-03
-4.732464929859720115e+00,7.459242641683988539e-02
-4.692384769539078349e+00,-1.717303722544504668e-02
-4.652304609218436582e+00,9.398573275449767506e-03
-4.612224448897795703e+00,6.197085312492719988e-02
-4.572144288577154825e+00,7.678165832441150029e-02
-4.532064128256513058e+00,3.208022225988711729e-02
-4.491983967935872180e+00,2.438982037593634064e-02
-4.451903807615230413e+00,4.123211793387387969e-02
-4.411823647294589534e+00,8.219316434690285278e-02
-4.371743486973947768e+00,6.060826760771071547e-02
-4.331663326653306889e+00,9.332565633683100048e-03
-4.291583166332665122e+00,8.163846453513218249e-02
-4.251503006012024244e+00,1.842740068241512652e-01
-4.211422845691383365e+00,-8.935227917356292071e-04
-4.171342685370741599e+00,1.285678171020596394e-01
-4.131262525050100720e+00,1.570845334532245952e-01
-4.091182364729458953e+00,4.644375413380082140e-02
-4.051102204408818075e+00,-3.006492113619972650e-02
-4.011022044088176308e+00,7.052734349870869168e-02
-3.970941883767535430e+00,7.174415690188784556e-02
-3.930861723446893663e+00,7.557856082291580790e-02
-3.890781563126252784e+00,5.755056317974814595e-02
-3.850701402805611018e+00,2.759633545312579345e-02
-3.810621242484970139e+00,1.704030864760685410e-02
-3.770541082164329261e+00,7.138073304140460373e-02
-3.730460921843687494e+00,6.150985021710331929e-02
-3.690380761523046615e+00,2.202389829693222889e-03
-3.650300601202404849e+00,1.424770596538090656e-02
-3.610220440881763970e+00,8.398396900392175735e-02
-3.570140280561122204e+00,6.491812506395594484e-02
-3.530060120240481325e+00,7.969017003257751475e-02
-3.489979959919839558e+00,8.250965114392221078e-02
-3.449899799599198680e+00,1.863382410571864101e-01
-3.409819639278556913e+00,8.254120704473523473e-02
-3.369739478957916035e+00,-9.947266647060942768e-03
-3.329659318637275156e+00,6.950675717195183012e-02
-3.289579158316633389e+00,5.236603629640887436e-02
-3.249498997995992511e+00,6.751303545088935265e-02
-3.209418837675350744e+00,6.874781646118000022e-02
-3.169338677354709866e+00,1.866689888559076860e-02
-3.129258517034068099e+00,8.760733451324392851e-02
-3.089178356713427220e+00,8.389034376946034877e-02
-3.049098196392785454e+00,1.685183434671111147e-01
-3.009018036072144575e+00,4.203838603858099654e-02
-2.968937875751502808e+00,1.082330323900452529e-01
-2.928857715430861930e+00,8.087597046139899382e-02
-2.888777555110221051e+00,1.680044676448544383e-01
-2.848697394789579285e+00,1.322734383784770207e-01
-2.808617234468938406e+00,1.320443045334215859e-01
-2.768537074148296639e+00,6.683595205867905176e-02
-2.728456913827655761e+00,1.260636728279848628e-02
-2.688376753507013994e+00,1.214057335741596522e-01
-2.648296593186373116e+00,7.956302817228794177e-02
-2.608216432865731349e+00,1.179736568124287871e-01
-2.568136272545090470e+00,9.772200667997475720e-02
-2.528056112224448704e+00,1.114555224994381866e-01
-2.487975951903807825e+00,6.220927368837266686e-02
-2.447895791583166947e+00,1.560586662946169545e-01
-2.407815631262525180e+00,1.345800082736865189e-01
-2.367735470941884302e+00,1.145209560818508249e-01
-2.327655310621242535e+00,5.414630575327196438e-02
-2.287575150300601656e+00,1.561703347911074236e-01
-2.247494989979959890e+00,2.516530868046268909e-01
-2.207414829659319011e+00,7.847369493310574207e-02
-2.167334669338677244e+00,1.608641545734884049e-01
-2.127254509018036366e+00,1.348328593036687562e-01
-2.087174348697395487e+00,2.300309092682722711e-01
-2.047094188376753721e+00,2.166770952115804616e-01
-2.007014028056112842e+00,5.419295589697255278e-02
-1.966933867735471075e+00,1.901618649311082321e-01
-1.926853707414830197e+00,2.209897389677244472e-01
-1.886773547094188430e+00,2.436422641672706946e-01
-1.846693386773547552e+00,1.581292143730283761e-01
-1.806613226452905785e+00,2.025917599833064187e-01
-1.766533066132264906e+00,1.152016335406786801e-01
-1.726452905811623140e+00,2.224531846055952389e-01
-1.686372745490982261e+00,2.727190952480792463e-01
-1.646292585170341383e+00,2.062724139120358513e-01
-1.606212424849699616e+00,2.296181651571984617e-01
-1.566132264529058737e+00,1.195187497985781694e-01
-1.526052104208416971e+00,2.708037346152693536e-01
-1.485971943887776092e+00,2.194837151415506837e-01
-1.445891783567134325e+00,2.624840035649789738e-01
-1.405811623246493447e+00,1.794965308019642047e-01
-1.365731462925851680e+00,1.971799268478244549e-01
-1.325651302605210802e+00,1.454615154388153309e-01
-1.285571142284569035e+00,2.671923612806317294e-01
-1.245490981963928157e+00,1.959300905738381449e-01
-1.205410821643287278e+00,2.848585741967289975e-01
-1.165330661322645511e+00,2.291165424637337245e-01
-1.125250501002004633e+00,3.816421227976520836e-01
-1.085170340681362866e+00,2.926648553908591799e-01
-1.045090180360721988e+00,2.735683610237963359e-01
-1.005010020040080221e+00,2.837792225164007531e-01
-9.649298597194393423e-01,2.958921388762666416e-01
-9.248496993987975756e-01,2.776359597961662318e-01
-8.847695390781566971e-01,3.543490877135098138e-01
-8.446893787575149304e-01,3.449586805754908392e-01
-8.046092184368740519e-01,3.757498263480351652e-01
-7.645290581162331733e-01,2.681367296265196876e-01
-7.244488977955914066e-01,3.756803477462266616e-01
-6.843687374749505281e-01,4.569013414308509269e-01
-6.442885771543087614e-01,3.659273128105759998e-01
-6.042084168336678829e-01,3.781774801718999490e-01
-5.641282565130261162e-01,4.480907361579699599e-01
-5.240480961923852377e-01,4.443650654612678053e-01
-4.839679358717443591e-01,4.419299653344879175e-01
-4.438877755511025924e-01,5.454841024178093134e-01
-4.038076152304608257e-01,4.731639500108150709e-01
-3.637274549098208354e-01,4.370716529349112922e-01
-3.236472945891790687e-01,4.518309690937600265e-01
-2.835671342685373020e-01,4.638968202526257412e-01
-2.434869739478955353e-01,5.129977315265359383e-01
-2.034068136272555449e-01,5.725689370079538598e-01
-1.633266533066137782e-01,6.665375103207608065e-01
-1.232464929859720115e-01,5.940748587787570978e-01
-8.316633266533024482e-02,6.314111815591944010e-01
-4.308617234469025448e-02,6.326469603767530536e-01
-3.006012024048487774e-03,6.226514915047083321e-01
3.707414829659327893e-02,6.695225647336101593e-01
7.715430861723326927e-02,7.513255472498776566e-01
1.172344689378750360e-01,7.621520132082622023e-01
1.573146292585168027e-01,6.454853768847935713e-01
1.973947895791585694e-01,6.948353256474507633e-01
2.374749498997985597e-01,7.628214291414431303e-01
2.775551102204403264e-01,8.326634913519863623e-01
3.176352705410820931e-01,6.669356729246792570e-01
3.577154308617238598e-01,8.082888845202039763e-01
3.977955911823638502e-01,7.140403504978589666e-01
4.378757515030056169e-01,7.990154576857881885e-01
4.779559118236473836e-01,7.261523210062900135e-01
5.180360721442873739e-01,8.837788264359811574e-01
5.581162324649291406e-01,8.856913216631122632e-01
5.981963927855709073e-01,9.008354727046240518e-01
6.382765531062126740e-01,8.246673303373013297e-01
6.783567134268526644e-01,7.822308304246130550e-01
7.184368737474944311e-01,8.752233154235014023e-01
7.585170340681361978e-01,8.812667839199188613e-01
7.985971943887779645e-01,8.666542848801914722e-01
8.386773547094179548e-01,7.789779262184161057e-01
8.787575150300597215e-01,8.774552153623796924e-01
9.188376753507014882e-01,8.749351984190949505e-01
9.589178356713414786e-01,9.632240837633571084e-01
9.989979959919832453e-01,9.027076941188160175e-01
1.039078156312625012e+00,9.412979093087396887e-01
1.079158316633266779e+00,9.510424837127113840e-01
1.119238476953906769e+00,9.702803245595370552e-01
1.159318637274548536e+00,1.049397629029575230e+00
1.199398797595190302e+00,1.009665518783829929e+00
1.239478957915832069e+00,9.137348696985168051e-01
1.279559118236472059e+00,9.124476002599020141e-01
1.319639278557113826e+00,1.041203451568041949e+00
1.359719438877755593e+00,9.975117027644954115e-01
1.399799599198395583e+00,9.962100450942760199e-01
1.439879759519037350e+00,9.777933961182685429e-01
1.479959919839679117e+00,1.002626789891081227e+00
1.520040080160320883e+00,9.749249515133512345e-01
1.560120240480960874e+00,9.915408311786031437e-01
1.600200400801602640e+00,1.027547031916776987e+00
1.640280561122244407e+00,1.056077016156665271e+00
1.680360721442886174e+00,1.026761651687342791e+00
1.720440881763526164e+00,9.509143975006641991e-01
1.760521042084167931e+00,1.025633262359080922e+00
1.800601202404809698e+00,9.580349059157643454e-01
1.840681362725449688e+00,8.783755499625914842e-01
1.880761523046091455e+00,1.085085157008555568e+00
1.920841683366733221e+00,9.792045449989356110e-01
1.960921843687374988e+00,8.627313654356829620e-01
2.001002004008014978e+00,9.955554385119589345e-01
2.041082164328656745e+00,9.004155645997732327e-01
2.081162324649298512e+00,9.304354108245581623e-01
2.121242484969940278e+00,8.988851109405279205e-01
2.161322645290580269e+00,8.950333453526515548e-01
2.201402805611222036e+00,8.764775404568757589e-01
2.241482965931863802e+00,9.043903191868862823e-01
2.281563126252503793e+00,9.253439377806990107e-01
2.321643286573145559e+00,9.046337575849477952e-01
2.361723446893787326e+00,8.301653318981484508e-01
2.401803607214429093e+00,9.240279220431122376e-01
2.441883767535069083e+00,8.589645894206877630e-01
2.481963927855710850e+00,8.134142930071017741e-01
2.522044088176352616e+00,7.379997361856248661e-01
2.562124248496994383e+00,8.077933816952193036e-01
2.602204408817634373e+00,6.831126374519728151e-01
2.642284569138276140e+00,7.392670298003154450e-01
2.682364729458917907e+00,7.238522966254427038e-01
2.722444889779557897e+00,7.804887014383175003e-01
2.762525050100199664e+00,7.252866462326776897e-01
2.802605210420841431e+00,5.604497373382514303e-01
2.842685370741483197e+00,6.893600026213366760e-01
2.882765531062123188e+00,6.178660417177952446e-01
2.922845691382764954e+00,6.787371540032006711e-01
2.962925851703406721e+00,5.529823127227964097e-01
3.003006012024048488e+00,6.820686239298863196e-01
3.043086172344688478e+00,5.777664425453716834e-01
3.083166332665330245e+00,5.338869057949782171e-01
3.123246492985972012e+00,5.509839424636413518e-01
3.163326653306612002e+00,5.937256554371522776e-01
3.203406813627253769e+00,5.076317007747513932e-01
3.243486973947895535e+00,5.434875505370201365e-01
3.283567134268537302e+00,5.068967524719709683e-01
3.323647294589177292e+00,4.010879729304548391e-01
3.363727454909819059e+00,4.267699351543129405e-01
3.403807615230460826e+00,5.030499083042210273e-01
3.443887775551102592e+00,4.711480679689707407e-01
3.483967935871742583e+00,4.245565504566398696e-01
3.524048096192384349e+00,3.567669628996297249e-01
3.564128256513026116e+00,4.293486508253320788e-01
3.604208416833666107e+00,3.296206265308153638e-01
3.644288577154307873e+00,4.441766322233772768e-01
3.684368737474949640e+00,2.524155419835215630e-01
3.724448897795591407e+00,4.228146151253843188e-01
3.764529058116231397e+00,4.007100021964586922e-01
3.804609218436873164e+00,4.045878001172526495e-01
3.844689378757514930e+00,3.517534620071567364e-01
3.884769539078156697e+00,3.754188655398767449e-01
3.924849699398796687e+00,2.949569146032779976e-01
3.964929859719438454e+00,2.866295066819085635e-01
4.005010020040080221e+00,3.230519452682233394e-01
4.045090180360720211e+00,2.100710788343212454e-01
4.085170340681361978e+00,2.675793316136464983e-01
4.125250501002003745e+00,2.867129336839187026e-01
4.165330661322645511e+00,3.253989653806861337e-01
4.205410821643285502e+00,2.375495374496486567e-01
4.245490981963927268e+00,2.305749838812453378e-01
4.285571142284569035e+00,2.131793113568238307e-01
4.325651302605209025e+00,2.519567347977112459e-01
4.365731462925850792e+00,1.900689677799224930e-01
4.405811623246492559e+00,2.117681381375172978e-01
4.445891783567134325e+00,2.552934588854288700e-01
4.485971943887774316e+00,1.045701421506994022e-01
4.526052104208416083e+00,2.049938116593761628e-01
4.566132264529057849e+00,1.748138926867166820e-01
4.606212424849699616e+00,1.417762012236638836e-01
4.646292585170339606e+00,2.249072945065544726e-01
4.686372745490981373e+00,1.821170901128425501e-01
4.726452905811623140e+00,1.514465697646516507e-01
4.766533066132263130e+00,6.035295117739096493e-02
4.806613226452904897e+00,1.775292767593408261e-01
4.846693386773546663e+00,2.035154699599915074e-01
4.886773547094188430e+00,1.478340237608879448e-01
4.926853707414828420e+00,1.591784374324510809e-01
4.966933867735470187e+00,1.555104127345522946e-01
5.007014028056111954e+00,1.771872415355817132e-01
5.047094188376753721e+00,1.206446830543244503e-01
5.087174348697393711e+00,1.519032443655200237e-01
5.127254509018035478e+00,2.277483479249779452e-01
5.167334669338677244e+00,8.898735563556614547e-02
5.207414829659317235e+00,1.152002077697488885e-01
5.247494989979959001e+00,1.574115398432013868e-01
5.287575150300600768e+00,1.294887363995455287e-01
5.327655310621242535e+00,1.125748302763505682e-01
5.367735470941882525e+00,7.110733765128435246e-02
5.407815631262524292e+00,3.781762363969570773e-02
5.447895791583166059e+00,8.007583417010835647e-02
5.487975951903807825e+00,2.029066265390636337e-01
5.528056112224447816e+00,1.508352812407615373e-01
5.568136272545089582e+00,1.079462025864139502e-01
5.608216432865731349e+00,3.757723163402891531e-02
5.648296593186371339e+00,6.753713829673486935e-02
5.688376753507013106e+00,2.232280118347591269e-01
5.728456913827654873e+00,1.815977079055838828e-01
5.768537074148296639e+00,3.945729589303210300e-02
5.808617234468936630e+00,1.818901831644998690e-01
5.848697394789578397e+00,2.861255735164072722e-02
5.888777555110220163e+00,1.243183909973701318e-01
5.928857715430861930e+00,1.269011117674561928e-01
5.968937875751501920e+00,5.308010563272233528e-02
6.009018036072143687e+00,1.461893427850075589e-01
6.049098196392785454e+00,8.973940166615405889e-02
6.089178356713425444e+00,8.437694238875766140e-02
6.129258517034067211e+00,7.556958813155915944e-02
6.169338677354708977e+00,9.850320777125765037e-02
6.209418837675350744e+00,3.432942334099187143e-02
6.249498997995990734e+00,3.568568792941659990e-02
6.289579158316632501e+00,3.228229601862273729e-02
6.329659318637274268e+00,3.902861690723518490e-02
6.369739478957916035e+00,1.203899170288921794e-01
6.409819639278556025e+00,1.315322963123919942e-01
6.449899799599197792e+00,6.073542921018837415e-02
6.489979959919839558e+00,1.423124451359799592e-01
6.530060120240479549e+00,4.229975705729607793e-02
6.570140280561121315e+00,1.771237374872081105e-01
6.610220440881763082e+00,2.755950131228541988e-02
6.650300601202404849e+00,1.279535434543167816e-01
6.690380761523044839e+00,5.533225816249130735e-02
6.730460921843686606e+00,1.533842854669663913e-01
6.770541082164328373e+00,1.235086635463443216e-01
6.810621242484970139e+00,-3.926177818625288529e-03
6.850701402805610130e+00,1.706022085099015706e-01
6.890781563126251896e+00,-5.933358522400303259e-03
6.930861723446893663e+00,1.316479804876358739e-01
6.970941883767533653e+00,1.158552411549664540e-01
7.011022044088175420e+00,1.310350656369762279e-01
7.051102204408817187e+00,-2.211525669670547090e-02
7.091182364729458953e+00,9.662081499841901344e-02
7.131262525050098944e+00,1.952308445499931211e-02
7.171342685370740710e+00,6.267496787797074975e-02
7.211422845691382477e+00,1.159832738205177072e-01
7.251503006012024244e+00,8.708413071113205173e-02
7.291583166332664234e+00,4.354629670544159226e-02
7.331663326653306001e+00,1.337627163054867230e-01
7.371743486973947768e+00,4.266875004752727213e-02
7.411823647294587758e+00,5.025374552125799060e-02
7.451903807615229525e+00,7.086810482521568866e-02
7.491983967935871291e+00,1.127442246567547240e-01
7.532064128256511282e+00,3.773016318312136241e-02
7.572144288577153048e+00,1.388596999742088278e-01
7.612224448897794815e+00,-6.248353751851024040e-03
7.652304609218436582e+00,5.433199256127394655e-02
7.692384769539078349e+00,1.660166452948196730e-02
7.732464929859720115e+00,5.551087331704396277e-04
7.772545090180358329e+00,-6.333746119273862829e-03
7.812625250501000096e+00,7.403210660517477171e-02
7.852705410821641863e+00,6.436956199734332473e-02
7.892785571142283629e+00,1.200703793095132532e-01
7.932865731462925396e+00,-3.165949073391801510e-02
7.972945891783567163e+00,4.904994624341493803e-02
8.013026052104208929e+00,4.410775152575976271e-02
8.053106212424850696e+00,6.220396328633550492e-02
8.093186372745488910e+00,6.444838262612750945e-02
8.133266533066130677e+00,7.889988495959482373e-02
8.173346693386772444e+00,3.633184134035433860e-02
8.213426853707414210e+00,7.442732644579128087e-02
8.253507014028055977e+00,1.125396964169737835e-01
8.293587174348697744e+00,6.152700578628701039e-02
8.333667334669339510e+00,5.893134219161662302e-02
8.373747494989977724e+00,5.408630852461873695e-02
8.413827655310619491e+00,2.748616444647390689e-02
8.453907815631261258e+00,1.615772821401311940e-02
8.493987975951903024e+00,7.331473314217659687e-02
8.534068136272544791e+00,8.494800884507117122e-03
8.574148296593186558e+00,1.782882446911550345e-02
8.614228456913828325e+00,7.228921278134362027e-02
8.654308617234466539e+00,-2.116952346075589783e-02
8.694388777555108305e+00,3.691059987500655559e-02
8.734468937875750072e+00,-5.573725525631444133e-02
8.774549098196391839e+00,9.517196543371568562e-03
8.814629258517033605e+00,5.969280062548266291e-02
8.854709418837675372e+00,5.875259680543108709e-02
8.894789579158317139e+00,-9.222432157356200144e-04
8.934869739478958905e+00,-1.313186030279592242e-02
8.974949899799597119e+00,5.440377273405244685e-02
9.015030060120238886e+00,8.235300373112686145e-02
9.055110220440880653e+00,-6.392045656459546810e-02
9.095190380761522420e+00,8.734292075269683986e-02
9.135270541082164186e+00,3.720177296646359766e-02
9.175350701402805953e+00,3.561478886820042267e-02
9.215430861723447720e+00,2.908762167647986271e-02
9.255511022044085934e+00,-2.037064378869374998e-03
9.295591182364727700e+00,6.613604970162885455e-02
9.335671342685369467e+00,2.342132128437438357e-02
9.375751503006011234e+00,5.998546939933967898e-03
9.415831663326653000e+00,6.891272827422337266e-02
9.455911823647294767e+00,-3.117123083304362829e-06
9.495991983967936534e+00,3.959235761829386913e-02
9.536072144288574748e+00,-1.737769094579250800e-02
9.576152304609216515e+00,5.650420257480075203e-02
9.616232464929858281e+00,3.141688743521296040e-02
9.656312625250500048e+00,1.272933221143512580e-02
9.696392785571141815e+00,4.017762450321757384e-02
9.736472945891783581e+00,7.131883450714804340e-02
9.776553106212425348e+00,-6.960373544955406055e-02
9.816633266533067115e+00,-2.032165054964784126e-02
9.856713426853705329e+00,-1.526820362576903831e-02
9.896793587174347095e+00,-1.169271963461192970e-02
9.936873747494988862e+00,3.670177489924087572e-02
9.976953907815630629e+00,8.034679138088807182e-02
1.001703406813627240e+01,-4.187519379709214729e-02
1.005711422845691416e+01,4.052596499157516685e-02
1.009719438877755593e+01,-2.797554037814135169e-02
1.013727454909819414e+01,-4.617422138410560983e-02
1.017735470941883591e+01,7.651924111329228007e-02
1.021743486973947768e+01,-8.210763608095227040e-02
1.025751503006011944e+01,5.458181680678889092e-02
1.029759519038076121e+01,4.438535275465831792e-02
1.033767535070140298e+01,7.297807601751792050e-02
1.037775551102204474e+01,-1.246190005654174149e-02
1.041783567134268296e+01,5.079537097846883315e-02
1.045791583166332472e+01,3.393658936996794828e-02
1.049799599198396649e+01,-5.687314133604255001e-03
1.053807615230460826e+01,-3.393404030723094073e-02
1.057815631262525002e+01,8.580985022376186322e-02
1.061823647294589179e+01,6.990691850859086232e-02
1.065831663326653356e+01,1.374133706650312176e-02
1.069839679358717532e+01,4.857141678416504460e-02
1.073847695390781354e+01,-7.359004146466076313e-02
1.077855711422845530e+01,8.830476611894440275e-02
1.081863727454909707e+01,1.253095786992509952e-02
1.085871743486973884e+01,-9.880665654968014133e-04
1.089879759519038060e+01,-9.362094497907325064e-02
1.093887775551102237e+01,3.902874617927773460e-02
1.097895791583166414e+01,3.137837488023231813e-02
1.101903807615230235e+01,4.781461181407381522e-02
1.105911823647294412e+01,2.871127463051839634e-02
1.109919839679358589e+01,-2.203831581643329873e-02
1.113927855711422765e+01,-1.075203904976733960e-01
1.117935871743486942e+01,9.238801858117770549e-02
1.121943887775551119e+01,4.976849388141357799e-02
1.125951903807615295e+01,-3.810543949821637577e-02
1.129959919839679117e+01,8.513513276490307369e-02
1.133967935871743293e+01,-7.867281689059191230e-02
1.137975951903807470e+01,7.764732097863262517e-02
1.141983967935871647e+01,4.351521289519830193e-02
1.145991983967935823e+01,1.841948732684858120e-02
1.150000000000000000e+01,1.096800448039553233e-01
